antiguedad,plan,metodo_pago,tipo_contrato,frecuencia_uso,cambios_plan,facturas_impagas,tickets_soporte,canal_adquisicion,friccion_del_servicio,engagement_score,valor_plan_num,ratio_valor_uso,riesgo_financiero,cliente_problematico,early_churn_risk,premium_mensual,churn
44,premium,tarjeta_debito,mensual,22,3,1,5,redes_sociales,0.21739130434782608,0.5233333333333333,14.99,0.6517391304347826,14.99,0,0,1,0
24,premium,efectivo,mensual,16,3,1,7,redes_sociales,0.4117647058823529,0.3933333333333333,14.99,0.881764705882353,14.99,0,0,1,1
25,estandar,efectivo,mensual,24,0,0,8,redes_sociales,0.32,0.6825000000000001,9.99,0.3996,0.0,0,0,0,0
57,premium,efectivo,mensual,16,0,2,3,web,0.17647058823529413,0.6558333333333333,14.99,0.881764705882353,29.98,0,0,1,0
26,basico,tarjeta_credito,mensual,24,2,1,0,call_center,0.0,0.5650000000000001,4.99,0.1996,4.99,0,0,0,0
31,estandar,tarjeta_credito,anual,8,0,1,8,referido,0.8888888888888888,0.48416666666666663,9.99,1.11,9.99,1,0,0,0
0,estandar,tarjeta_credito,mensual,6,3,2,3,referido,0.42857142857142855,0.2,9.99,1.4271428571428573,19.98,0,1,0,1
22,estandar,efectivo,anual,22,1,2,3,referido,0.13043478260869565,0.5883333333333334,9.99,0.43434782608695655,19.98,0,0,0,0
18,estandar,efectivo,anual,17,0,1,2,redes_sociales,0.1111111111111111,0.5716666666666667,9.99,0.555,9.99,0,0,0,0
6,basico,tarjeta_debito,mensual,26,1,2,5,referido,0.18518518518518517,0.6016666666666667,4.99,0.18481481481481482,9.98,0,0,0,1
45,estandar,tarjeta_debito,mensual,8,3,2,4,referido,0.4444444444444444,0.33916666666666667,9.99,1.11,19.98,0,0,0,0
19,basico,efectivo,anual,24,0,0,9,web,0.36,0.6675,4.99,0.1996,0.0,0,0,0,0
48,premium,transferencia_bancaria,mensual,3,0,2,4,call_center,1.0,0.45999999999999996,14.99,3.7475,29.98,0,0,1,1
21,estandar,efectivo,mensual,3,2,2,8,redes_sociales,2.0,0.27249999999999996,9.99,2.4975,19.98,1,0,0,0
34,estandar,efectivo,mensual,0,0,1,5,web,5.0,0.385,9.99,9.99,9.99,0,0,0,0
56,basico,transferencia_bancaria,mensual,2,0,1,8,referido,2.6666666666666665,0.4666666666666667,4.99,1.6633333333333333,4.99,1,0,0,0
120,estandar,tarjeta_debito,mensual,14,3,0,1,call_center,0.06666666666666667,0.6066666666666667,9.99,0.666,0.0,0,0,0,0
2,basico,tarjeta_debito,mensual,16,3,2,0,referido,0.0,0.3383333333333334,4.99,0.29352941176470587,9.98,0,1,0,0
11,estandar,efectivo,mensual,4,2,2,0,call_center,0.0,0.26083333333333336,9.99,1.998,19.98,0,0,0,1
1,basico,tarjeta_debito,anual,1,3,3,8,referido,4.0,0.13583333333333333,4.99,2.495,14.97,1,1,0,1
25,estandar,tarjeta_credito,anual,9,1,0,3,web,0.3,0.4225,9.99,0.999,0.0,0,0,0,0
4,basico,tarjeta_credito,mensual,4,3,0,7,call_center,1.4,0.18333333333333335,4.99,0.998,0.0,1,0,0,1
7,premium,tarjeta_debito,anual,6,3,2,9,call_center,1.2857142857142858,0.21750000000000003,14.99,2.1414285714285715,29.98,1,0,0,1
24,premium,tarjeta_credito,mensual,10,0,1,1,web,0.09090909090909091,0.4933333333333333,14.99,1.3627272727272728,14.99,0,0,1,0
59,basico,tarjeta_debito,mensual,15,3,1,1,redes_sociales,0.0625,0.4675,4.99,0.311875,4.99,0,0,0,0
16,premium,tarjeta_debito,mensual,20,0,2,8,referido,0.38095238095238093,0.6066666666666667,14.99,0.7138095238095238,29.98,0,0,1,1
2,estandar,tarjeta_credito,anual,26,3,0,5,referido,0.18518518518518517,0.4716666666666667,9.99,0.37,0.0,0,0,0,0
14,basico,tarjeta_debito,mensual,10,0,1,0,web,0.0,0.4683333333333333,4.99,0.45363636363636367,4.99,0,0,0,1
21,premium,tarjeta_debito,mensual,12,2,0,5,call_center,0.38461538461538464,0.3925,14.99,1.153076923076923,0.0,0,0,1,0
17,estandar,tarjeta_debito,mensual,28,0,3,5,redes_sociales,0.1724137931034483,0.7158333333333333,9.99,0.34448275862068967,29.97,0,0,0,0
5,basico,efectivo,mensual,26,0,3,10,call_center,0.37037037037037035,0.6591666666666667,4.99,0.18481481481481482,14.97,0,1,0,0
11,basico,transferencia_bancaria,mensual,10,3,1,2,redes_sociales,0.18181818181818182,0.2808333333333333,4.99,0.45363636363636367,4.99,0,0,0,0
11,estandar,transferencia_bancaria,mensual,13,1,0,0,redes_sociales,0.0,0.4408333333333333,9.99,0.7135714285714286,0.0,0,0,0,0
11,basico,transferencia_bancaria,mensual,27,3,0,8,redes_sociales,0.2857142857142857,0.5075000000000001,4.99,0.17821428571428571,0.0,0,0,0,0
46,basico,efectivo,anual,6,1,1,5,referido,0.7142857142857143,0.435,4.99,0.7128571428571429,4.99,0,0,0,0
47,estandar,tarjeta_debito,mensual,20,2,0,0,web,0.0,0.5641666666666667,9.99,0.4757142857142857,0.0,0,0,0,0
60,estandar,tarjeta_credito,mensual,25,0,2,9,web,0.34615384615384615,0.7833333333333334,9.99,0.38423076923076926,19.98,0,0,0,0
21,estandar,tarjeta_credito,mensual,9,2,0,10,call_center,1.0,0.3525,9.99,0.999,0.0,1,0,0,1
42,premium,transferencia_bancaria,mensual,3,2,2,5,web,1.25,0.325,14.99,3.7475,29.98,0,0,1,0
37,estandar,efectivo,mensual,11,0,1,0,call_center,0.0,0.5391666666666667,9.99,0.8325,9.99,0,0,0,1
47,estandar,tarjeta_debito,mensual,15,3,0,3,redes_sociales,0.1875,0.4375,9.99,0.624375,0.0,0,0,0,0
47,estandar,transferencia_bancaria,mensual,20,1,1,0,redes_sociales,0.0,0.6241666666666666,9.99,0.4757142857142857,9.99,0,0,0,1
26,estandar,transferencia_bancaria,mensual,4,3,1,5,call_center,1.0,0.23833333333333334,9.99,1.998,9.99,0,0,0,0
33,estandar,tarjeta_debito,mensual,12,0,1,5,referido,0.38461538461538464,0.5425,9.99,0.7684615384615385,9.99,0,0,0,0
43,premium,tarjeta_credito,anual,6,1,3,0,call_center,0.0,0.4275,14.99,2.1414285714285715,44.97,0,0,0,0
22,estandar,tarjeta_debito,mensual,14,2,3,4,web,0.26666666666666666,0.42166666666666663,9.99,0.666,29.97,0,0,0,1
20,basico,transferencia_bancaria,mensual,13,2,1,6,referido,0.42857142857142855,0.4033333333333333,4.99,0.35642857142857143,4.99,0,0,0,1
31,basico,tarjeta_debito,anual,10,1,0,8,web,0.7272727272727273,0.4508333333333333,4.99,0.45363636363636367,0.0,0,0,0,0
40,basico,tarjeta_credito,anual,6,2,2,5,redes_sociales,0.7142857142857143,0.36,4.99,0.7128571428571429,9.98,0,0,0,1
33,basico,transferencia_bancaria,mensual,11,2,2,2,call_center,0.16666666666666666,0.4091666666666667,4.99,0.41583333333333333,9.98,0,0,0,0
44,basico,tarjeta_credito,mensual,15,2,2,4,web,0.25,0.49,4.99,0.311875,9.98,0,0,0,0
35,basico,efectivo,anual,15,3,2,5,call_center,0.3125,0.40750000000000003,4.99,0.311875,9.98,0,0,0,0
2,basico,tarjeta_credito,mensual,9,0,1,3,call_center,0.3,0.425,4.99,0.499,4.99,0,1,0,0
37,estandar,efectivo,mensual,29,1,2,10,redes_sociales,0.3333333333333333,0.7191666666666667,9.99,0.333,19.98,0,0,0,0
12,basico,tarjeta_debito,anual,25,0,0,1,redes_sociales,0.038461538461538464,0.6633333333333333,4.99,0.19192307692307692,0.0,0,0,0,0
9,estandar,transferencia_bancaria,anual,15,0,3,8,redes_sociales,0.5,0.5225,9.99,0.624375,29.97,0,0,0,1
40,premium,efectivo,mensual,5,0,3,2,call_center,0.3333333333333333,0.4666666666666667,14.99,2.4983333333333335,44.97,0,0,1,0
7,premium,tarjeta_debito,anual,10,1,1,0,referido,0.0,0.3908333333333333,14.99,1.3627272727272728,14.99,0,0,0,0
0,estandar,tarjeta_credito,anual,0,0,0,7,referido,7.0,0.3,9.99,9.99,0.0,1,0,0,0
58,basico,tarjeta_credito,mensual,15,2,1,10,redes_sociales,0.625,0.5249999999999999,4.99,0.311875,4.99,0,0,0,0
4,premium,tarjeta_credito,mensual,0,1,1,6,call_center,6.0,0.25,14.99,14.99,14.99,1,1,1,0
19,estandar,efectivo,mensual,24,3,1,10,call_center,0.4,0.48750000000000004,9.99,0.3996,9.99,0,0,0,0
7,estandar,efectivo,mensual,21,2,2,7,call_center,0.3181818181818182,0.4775,9.99,0.4540909090909091,19.98,0,0,0,0
37,premium,efectivo,mensual,15,2,2,8,redes_sociales,0.5,0.4725,14.99,0.936875,29.98,0,0,1,1
8,estandar,transferencia_bancaria,anual,18,2,3,5,referido,0.2631578947368421,0.44,9.99,0.5257894736842106,29.97,0,0,0,1
42,estandar,tarjeta_credito,mensual,8,0,3,5,referido,0.5555555555555556,0.5116666666666667,9.99,1.11,29.97,0,0,0,0
18,estandar,efectivo,mensual,29,3,2,2,call_center,0.06666666666666667,0.5516666666666667,9.99,0.333,19.98,0,0,0,0
38,premium,efectivo,mensual,20,3,2,6,call_center,0.2857142857142857,0.48166666666666663,14.99,0.7138095238095238,29.98,0,0,1,0
41,premium,tarjeta_credito,mensual,15,0,2,9,redes_sociales,0.5625,0.6025,14.99,0.936875,29.98,0,0,1,0
37,estandar,tarjeta_debito,mensual,23,1,2,4,web,0.16666666666666666,0.6391666666666667,9.99,0.41625,19.98,0,0,0,1
25,estandar,transferencia_bancaria,mensual,15,0,2,3,call_center,0.1875,0.5625,9.99,0.624375,19.98,0,0,0,1
3,estandar,efectivo,mensual,13,3,0,1,call_center,0.07142857142857142,0.30083333333333334,9.99,0.7135714285714286,0.0,0,0,0,0
1,estandar,tarjeta_debito,anual,10,2,0,2,redes_sociales,0.18181818181818182,0.3158333333333333,9.99,0.9081818181818182,0.0,0,0,0,0
1,basico,tarjeta_debito,mensual,12,1,3,5,call_center,0.38461538461538464,0.4025,4.99,0.38384615384615384,14.97,0,1,0,0
43,premium,tarjeta_credito,anual,29,0,2,5,web,0.16666666666666666,0.7941666666666667,14.99,0.49966666666666665,29.98,0,0,0,0
11,estandar,tarjeta_debito,anual,2,1,2,7,call_center,2.3333333333333335,0.2941666666666667,9.99,3.33,19.98,1,0,0,0
27,premium,efectivo,mensual,12,3,3,8,referido,0.6153846153846154,0.34750000000000003,14.99,1.153076923076923,44.97,0,0,1,1
43,basico,transferencia_bancaria,anual,19,2,2,9,call_center,0.45,0.5408333333333333,4.99,0.2495,9.98,0,0,0,0
34,estandar,tarjeta_debito,mensual,12,1,2,9,referido,0.6923076923076923,0.485,9.99,0.7684615384615385,19.98,0,0,0,0
45,estandar,tarjeta_credito,mensual,11,2,2,5,web,0.4166666666666667,0.43916666666666665,9.99,0.8325,19.98,0,0,0,0
55,premium,efectivo,mensual,16,3,0,5,web,0.29411764705882354,0.4708333333333333,14.99,0.881764705882353,0.0,0,0,1,0
120,premium,transferencia_bancaria,mensual,29,1,1,4,call_center,0.13333333333333333,0.9266666666666667,14.99,0.49966666666666665,14.99,0,0,1,1
120,premium,tarjeta_credito,mensual,8,0,1,10,web,1.1111111111111112,0.7066666666666667,14.99,1.6655555555555557,14.99,1,0,1,0
29,estandar,transferencia_bancaria,mensual,23,2,3,4,redes_sociales,0.16666666666666666,0.5591666666666667,9.99,0.41625,29.97,0,0,0,0
56,estandar,tarjeta_debito,mensual,16,0,3,0,call_center,0.0,0.6533333333333333,9.99,0.5876470588235294,29.97,0,0,0,0
6,estandar,efectivo,mensual,1,3,3,8,call_center,4.0,0.14833333333333332,9.99,4.995,29.97,1,0,0,1
56,basico,efectivo,mensual,9,1,1,0,call_center,0.0,0.5,4.99,0.499,4.99,0,0,0,1
120,estandar,tarjeta_debito,mensual,13,0,0,2,referido,0.14285714285714285,0.7733333333333333,9.99,0.7135714285714286,0.0,0,0,0,0
52,basico,tarjeta_credito,mensual,5,1,1,8,call_center,1.3333333333333333,0.43666666666666665,4.99,0.8316666666666667,4.99,1,0,0,1
1,estandar,transferencia_bancaria,mensual,26,2,2,2,redes_sociales,0.07407407407407407,0.5291666666666667,9.99,0.37,19.98,0,1,0,1
35,estandar,tarjeta_debito,mensual,26,0,3,3,referido,0.1111111111111111,0.7341666666666666,9.99,0.37,29.97,0,0,0,0
26,estandar,transferencia_bancaria,anual,30,0,3,5,call_center,0.16129032258064516,0.765,9.99,0.32225806451612904,29.97,0,0,0,1
58,premium,tarjeta_debito,mensual,2,1,3,1,redes_sociales,0.3333333333333333,0.4116666666666666,14.99,4.996666666666667,44.97,0,0,1,0
26,estandar,efectivo,mensual,12,2,2,7,call_center,0.5384615384615384,0.405,9.99,0.7684615384615385,19.98,0,0,0,0
46,premium,tarjeta_debito,mensual,16,3,3,0,referido,0.0,0.44833333333333336,14.99,0.881764705882353,44.97,0,0,1,0
45,estandar,efectivo,mensual,30,2,2,5,web,0.16129032258064516,0.6924999999999999,9.99,0.32225806451612904,19.98,0,0,0,1
60,estandar,tarjeta_debito,mensual,17,2,0,1,redes_sociales,0.05555555555555555,0.5566666666666666,9.99,0.555,0.0,0,0,0,0
1,premium,efectivo,mensual,15,1,2,2,referido,0.125,0.4425,14.99,0.936875,29.98,0,1,1,0
54,estandar,tarjeta_credito,anual,6,1,2,5,referido,0.7142857142857143,0.455,9.99,1.4271428571428573,19.98,0,0,0,0
11,basico,tarjeta_debito,mensual,2,3,2,8,web,2.6666666666666665,0.17416666666666666,4.99,1.6633333333333333,9.98,1,0,0,0
11,estandar,tarjeta_debito,mensual,27,1,3,2,web,0.07142857142857142,0.6275000000000001,9.99,0.3567857142857143,29.97,0,0,0,0
19,estandar,tarjeta_debito,mensual,6,1,0,9,referido,1.2857142857142858,0.3675,9.99,1.4271428571428573,0.0,1,0,0,0
52,estandar,tarjeta_debito,anual,21,1,0,1,redes_sociales,0.045454545454545456,0.6499999999999999,9.99,0.4540909090909091,0.0,0,0,0,0
55,basico,tarjeta_debito,mensual,25,2,3,5,redes_sociales,0.19230769230769232,0.6508333333333334,4.99,0.19192307692307692,14.97,0,0,0,0
32,estandar,tarjeta_credito,mensual,7,1,3,0,web,0.0,0.41333333333333333,9.99,1.24875,29.97,0,0,0,0
0,estandar,transferencia_bancaria,mensual,25,3,2,9,web,0.34615384615384615,0.45333333333333337,9.99,0.38423076923076926,19.98,0,1,0,0
42,premium,tarjeta_debito,anual,27,2,2,6,call_center,0.21428571428571427,0.645,14.99,0.5353571428571429,29.98,0,0,0,1
52,estandar,tarjeta_debito,mensual,6,3,2,4,redes_sociales,0.5714285714285714,0.33,9.99,1.4271428571428573,19.98,0,0,0,0
27,basico,transferencia_bancaria,mensual,5,2,0,5,web,0.8333333333333334,0.31416666666666665,4.99,0.8316666666666667,0.0,0,0,0,1
44,estandar,tarjeta_credito,mensual,2,2,2,6,web,2.0,0.31666666666666665,9.99,3.33,19.98,1,0,0,1
19,estandar,tarjeta_debito,mensual,6,0,3,9,referido,1.2857142857142858,0.4275,9.99,1.4271428571428573,29.97,1,0,0,0
14,estandar,efectivo,mensual,24,1,3,0,referido,0.0,0.595,9.99,0.3996,29.97,0,0,0,0
22,basico,tarjeta_debito,anual,16,0,0,0,call_center,0.0,0.5683333333333334,4.99,0.29352941176470587,0.0,0,0,0,0
59,premium,tarjeta_credito,anual,29,2,0,6,referido,0.2,0.7141666666666666,14.99,0.49966666666666665,0.0,0,0,0,0
56,estandar,tarjeta_debito,mensual,0,2,2,10,redes_sociales,10.0,0.31999999999999995,9.99,9.99,19.98,1,0,0,1
6,estandar,efectivo,mensual,2,2,0,3,web,1.0,0.22166666666666668,9.99,3.33,0.0,0,0,0,0
38,basico,transferencia_bancaria,mensual,0,3,2,1,web,1.0,0.21499999999999997,4.99,4.99,9.98,0,0,0,0
34,estandar,tarjeta_credito,mensual,25,2,0,1,redes_sociales,0.038461538461538464,0.5983333333333334,9.99,0.38423076923076926,0.0,0,0,0,0
43,premium,tarjeta_debito,anual,29,2,2,4,redes_sociales,0.13333333333333333,0.6741666666666667,14.99,0.49966666666666665,29.98,0,0,0,0
10,estandar,tarjeta_debito,mensual,8,2,2,6,referido,0.6666666666666666,0.31166666666666665,9.99,1.11,19.98,1,0,0,1
55,basico,transferencia_bancaria,mensual,24,2,3,3,call_center,0.12,0.6375,4.99,0.1996,14.97,0,0,0,1
30,estandar,efectivo,mensual,15,3,0,8,redes_sociales,0.5,0.395,9.99,0.624375,0.0,0,0,0,1
18,premium,tarjeta_credito,mensual,22,3,3,5,referido,0.21739130434782608,0.4583333333333333,14.99,0.6517391304347826,44.97,0,0,1,0
38,estandar,transferencia_bancaria,mensual,4,2,1,7,referido,1.4,0.3283333333333333,9.99,1.998,9.99,1,0,0,1
44,premium,efectivo,mensual,16,3,0,4,redes_sociales,0.23529411764705882,0.44333333333333336,14.99,0.881764705882353,0.0,0,0,1,0
20,estandar,transferencia_bancaria,mensual,24,2,2,4,call_center,0.16,0.55,9.99,0.3996,19.98,0,0,0,0
29,premium,tarjeta_debito,mensual,15,1,3,5,call_center,0.3125,0.5125,14.99,0.936875,44.97,0,0,1,0
45,premium,tarjeta_debito,anual,16,1,1,2,call_center,0.11764705882352941,0.5658333333333333,14.99,0.881764705882353,14.99,0,0,0,0
59,basico,transferencia_bancaria,mensual,0,3,3,7,redes_sociales,7.0,0.26749999999999996,4.99,4.99,14.97,1,0,0,1
4,estandar,tarjeta_debito,mensual,3,1,1,5,call_center,1.25,0.29,9.99,2.4975,9.99,0,1,0,1
37,basico,efectivo,mensual,8,3,0,2,redes_sociales,0.2222222222222222,0.31916666666666665,4.99,0.5544444444444445,0.0,0,0,0,0
57,premium,efectivo,anual,9,2,0,3,call_center,0.3,0.44249999999999995,14.99,1.499,0.0,0,0,0,0
40,estandar,transferencia_bancaria,anual,1,3,0,1,call_center,0.5,0.23333333333333334,9.99,4.995,0.0,0,0,0,0
42,basico,tarjeta_debito,mensual,10,3,1,9,call_center,0.8181818181818182,0.35833333333333334,4.99,0.45363636363636367,4.99,0,0,0,1
33,premium,tarjeta_debito,anual,25,1,2,10,web,0.38461538461538464,0.6558333333333334,14.99,0.5765384615384616,29.98,0,0,0,0
17,estandar,tarjeta_debito,anual,3,1,2,2,web,0.5,0.3225,9.99,2.4975,19.98,0,0,0,1
32,premium,tarjeta_debito,mensual,2,1,1,0,call_center,0.0,0.3466666666666667,14.99,4.996666666666667,14.99,0,0,1,0
56,estandar,tarjeta_debito,mensual,6,1,3,3,referido,0.42857142857142855,0.45999999999999996,9.99,1.4271428571428573,29.97,0,0,0,0
0,premium,tarjeta_debito,anual,10,1,0,0,call_center,0.0,0.3733333333333333,14.99,1.3627272727272728,0.0,0,0,0,0
34,premium,transferencia_bancaria,mensual,15,0,2,0,call_center,0.0,0.585,14.99,0.936875,29.98,0,0,1,0
19,basico,transferencia_bancaria,mensual,23,3,0,4,redes_sociales,0.16666666666666666,0.4741666666666667,4.99,0.20791666666666667,0.0,0,0,0,0
13,basico,efectivo,anual,2,2,2,2,call_center,0.6666666666666666,0.23916666666666667,4.99,1.6633333333333333,9.98,0,0,0,1
3,premium,tarjeta_debito,mensual,15,2,3,3,call_center,0.1875,0.3875,14.99,0.936875,44.97,0,1,1,1
49,basico,efectivo,mensual,4,0,0,3,call_center,0.6,0.47583333333333333,4.99,0.998,0.0,0,0,0,0
16,estandar,tarjeta_debito,anual,15,2,3,3,referido,0.1875,0.42000000000000004,9.99,0.624375,29.97,0,0,0,0
22,estandar,transferencia_bancaria,anual,29,3,0,9,web,0.3,0.5616666666666668,9.99,0.333,0.0,0,0,0,0
58,estandar,tarjeta_credito,mensual,20,1,0,9,web,0.42857142857142855,0.6516666666666666,9.99,0.4757142857142857,0.0,0,0,0,0
0,estandar,transferencia_bancaria,anual,7,0,2,6,call_center,0.75,0.3933333333333333,9.99,1.24875,19.98,1,1,0,0
12,estandar,tarjeta_credito,anual,15,3,1,6,referido,0.375,0.35,9.99,0.624375,9.99,0,0,0,0
35,estandar,tarjeta_credito,anual,5,1,2,1,web,0.16666666666666666,0.39416666666666667,9.99,1.665,19.98,0,0,0,1
14,estandar,efectivo,mensual,29,2,1,9,web,0.3,0.6016666666666667,9.99,0.333,9.99,0,0,0,0
49,estandar,tarjeta_credito,mensual,3,2,0,7,web,1.75,0.3425,9.99,2.4975,0.0,1,0,0,0
27,estandar,transferencia_bancaria,mensual,13,2,0,5,referido,0.35714285714285715,0.42083333333333334,9.99,0.7135714285714286,0.0,0,0,0,0
4,estandar,efectivo,mensual,0,2,0,7,referido,7.0,0.19,9.99,9.99,0.0,1,0,0,0
39,estandar,efectivo,mensual,22,3,0,8,web,0.34782608695652173,0.5108333333333334,9.99,0.43434782608695655,0.0,0,0,0,0
24,estandar,transferencia_bancaria,mensual,16,2,2,4,call_center,0.23529411764705882,0.4533333333333333,9.99,0.5876470588235294,19.98,0,0,0,1
50,basico,tarjeta_debito,mensual,8,1,2,5,web,0.5555555555555556,0.4716666666666667,4.99,0.5544444444444445,9.98,0,0,0,1
28,basico,tarjeta_debito,mensual,25,1,3,0,referido,0.0,0.6433333333333333,4.99,0.19192307692307692,14.97,0,0,0,0
54,estandar,tarjeta_debito,mensual,6,1,2,8,referido,1.1428571428571428,0.455,9.99,1.4271428571428573,19.98,1,0,0,0
7,basico,tarjeta_debito,mensual,15,1,2,6,web,0.375,0.4575,4.99,0.311875,9.98,0,0,0,0
49,estandar,tarjeta_debito,anual,15,2,2,6,referido,0.375,0.5025,9.99,0.624375,19.98,0,0,0,0
46,basico,tarjeta_debito,mensual,25,1,1,3,referido,0.11538461538461539,0.6883333333333334,4.99,0.19192307692307692,4.99,0,0,0,0
120,premium,transferencia_bancaria,anual,13,3,1,4,referido,0.2857142857142857,0.5933333333333333,14.99,1.0707142857142857,14.99,0,0,0,0
57,premium,tarjeta_debito,mensual,23,2,2,8,web,0.3333333333333333,0.6291666666666667,14.99,0.6245833333333334,29.98,0,0,1,0
2,estandar,transferencia_bancaria,mensual,9,0,2,3,call_center,0.3,0.425,9.99,0.999,19.98,0,1,0,0
7,estandar,tarjeta_credito,mensual,19,0,0,1,call_center,0.05,0.5708333333333333,9.99,0.4995,0.0,0,0,0,0
15,estandar,tarjeta_debito,mensual,6,2,1,4,web,0.5714285714285714,0.2975,9.99,1.4271428571428573,9.99,0,0,0,1
1,estandar,efectivo,anual,10,1,3,5,redes_sociales,0.45454545454545453,0.37583333333333335,9.99,0.9081818181818182,29.97,0,1,0,0
18,basico,transferencia_bancaria,anual,14,0,0,5,referido,0.3333333333333333,0.5316666666666667,4.99,0.33266666666666667,0.0,0,0,0,0
45,estandar,tarjeta_credito,mensual,26,2,3,5,referido,0.18518518518518517,0.6391666666666667,9.99,0.37,29.97,0,0,0,1
16,premium,tarjeta_debito,mensual,4,2,1,4,call_center,0.8,0.2733333333333333,14.99,2.998,14.99,0,0,1,0
29,estandar,tarjeta_debito,anual,2,3,2,3,web,1.0,0.21916666666666668,9.99,3.33,19.98,0,0,0,0
11,basico,efectivo,anual,21,2,1,5,call_center,0.22727272727272727,0.4875,4.99,0.22681818181818184,4.99,0,0,0,0
17,estandar,tarjeta_debito,mensual,22,0,0,6,web,0.2608695652173913,0.6358333333333333,9.99,0.43434782608695655,0.0,0,0,0,0
47,premium,tarjeta_credito,anual,3,1,2,5,call_center,1.25,0.39749999999999996,14.99,3.7475,29.98,0,0,0,0
26,estandar,tarjeta_debito,mensual,11,2,1,4,redes_sociales,0.3333333333333333,0.39166666666666666,9.99,0.8325,9.99,0,0,0,1
1,estandar,tarjeta_credito,anual,12,0,1,9,web,0.6923076923076923,0.4625,9.99,0.7684615384615385,9.99,0,1,0,0
3,basico,tarjeta_credito,mensual,12,3,3,9,redes_sociales,0.6923076923076923,0.28750000000000003,4.99,0.38384615384615384,14.97,0,1,0,1
23,estandar,tarjeta_credito,mensual,23,2,2,0,redes_sociales,0.0,0.5441666666666667,9.99,0.41625,19.98,0,0,0,0
48,estandar,transferencia_bancaria,mensual,3,3,0,9,call_center,2.25,0.28,9.99,2.4975,0.0,1,0,0,0
17,estandar,tarjeta_credito,anual,15,2,0,0,call_center,0.0,0.4225,9.99,0.624375,0.0,0,0,0,0
50,basico,tarjeta_credito,mensual,17,3,1,6,referido,0.3333333333333333,0.4716666666666667,4.99,0.27722222222222226,4.99,0,0,0,0
58,estandar,transferencia_bancaria,mensual,15,3,3,0,referido,0.0,0.46499999999999997,9.99,0.624375,29.97,0,0,0,0
52,basico,tarjeta_debito,anual,21,0,1,8,call_center,0.36363636363636365,0.71,4.99,0.22681818181818184,4.99,0,0,0,0
15,estandar,tarjeta_credito,mensual,12,2,3,3,call_center,0.23076923076923078,0.37750000000000006,9.99,0.7684615384615385,29.97,0,0,0,1
39,estandar,transferencia_bancaria,anual,19,1,0,10,call_center,0.5,0.5908333333333333,9.99,0.4995,0.0,0,0,0,1
48,premium,tarjeta_debito,mensual,15,3,1,3,call_center,0.1875,0.44,14.99,0.936875,14.99,0,0,1,0
19,estandar,tarjeta_debito,mensual,8,3,1,1,referido,0.1111111111111111,0.27416666666666667,9.99,1.11,9.99,0,0,0,1
45,premium,tarjeta_credito,mensual,12,2,1,10,web,0.7692307692307693,0.4525,14.99,1.153076923076923,14.99,0,0,1,0
15,basico,tarjeta_debito,anual,5,1,2,2,web,0.3333333333333333,0.3441666666666666,4.99,0.8316666666666667,9.98,0,0,0,0
48,premium,tarjeta_debito,anual,16,0,1,4,redes_sociales,0.23529411764705882,0.6333333333333333,14.99,0.881764705882353,14.99,0,0,0,0
