antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
56,premium,tarjeta_debito,2,18,1,mensual,0,redes_sociales,0
37,estandar,tarjeta_credito,2,20,1,mensual,3,call_center,1
21,estandar,tarjeta_debito,1,6,9,mensual,0,referido,0
14,estandar,tarjeta_credito,1,0,1,mensual,3,call_center,0
18,estandar,efectivo,2,29,7,mensual,0,call_center,1
22,basico,transferencia_bancaria,2,26,6,mensual,2,web,0
5,premium,efectivo,0,19,8,mensual,0,referido,0
29,basico,tarjeta_debito,3,15,10,mensual,0,call_center,0
24,estandar,tarjeta_credito,3,1,9,mensual,2,referido,1
8,estandar,tarjeta_debito,0,14,3,mensual,1,web,0
30,premium,tarjeta_credito,2,0,9,mensual,2,redes_sociales,1
37,estandar,efectivo,2,4,5,anual,3,redes_sociales,0
11,estandar,efectivo,0,16,0,anual,3,referido,0
42,estandar,efectivo,3,0,5,mensual,3,web,0
8,premium,tarjeta_debito,1,15,10,mensual,1,call_center,0
21,estandar,efectivo,2,21,1,mensual,3,call_center,0
22,basico,efectivo,1,23,7,mensual,2,call_center,1
33,premium,tarjeta_debito,3,28,4,anual,0,web,0
22,premium,tarjeta_credito,2,16,5,mensual,3,redes_sociales,1
36,estandar,tarjeta_credito,3,2,1,anual,3,web,0
22,basico,tarjeta_debito,3,30,10,mensual,1,redes_sociales,0
11,basico,efectivo,3,11,0,anual,1,web,1
27,estandar,tarjeta_credito,0,2,5,mensual,2,call_center,0
49,premium,tarjeta_debito,2,9,2,mensual,0,web,0
8,estandar,tarjeta_credito,2,22,7,anual,3,redes_sociales,0
22,estandar,tarjeta_debito,3,27,8,mensual,2,web,0
48,estandar,tarjeta_debito,1,14,10,anual,2,redes_sociales,0
6,premium,tarjeta_debito,0,4,10,mensual,0,referido,0
12,estandar,transferencia_bancaria,3,9,4,mensual,0,referido,1
23,basico,tarjeta_debito,1,15,7,mensual,1,redes_sociales,1
42,estandar,tarjeta_debito,2,27,8,anual,0,redes_sociales,0
9,estandar,tarjeta_debito,0,3,5,mensual,3,redes_sociales,0
7,estandar,transferencia_bancaria,3,29,5,mensual,3,call_center,0
48,estandar,efectivo,0,15,8,mensual,2,referido,0
60,estandar,efectivo,0,22,2,mensual,1,referido,0
22,estandar,efectivo,2,19,6,mensual,0,call_center,0
52,estandar,tarjeta_debito,3,28,4,anual,3,call_center,0
17,basico,tarjeta_debito,1,16,9,anual,0,web,0
46,estandar,transferencia_bancaria,2,30,38,mensual,2,referido,0
55,estandar,tarjeta_credito,1,18,4,anual,2,referido,0
22,basico,tarjeta_credito,2,20,9,mensual,0,call_center,0
53,basico,tarjeta_debito,2,21,8,mensual,2,referido,0
6,estandar,tarjeta_debito,3,7,0,anual,2,redes_sociales,0
30,estandar,efectivo,3,6,10,mensual,3,call_center,1
4,estandar,transferencia_bancaria,2,20,0,mensual,2,call_center,0
5,premium,tarjeta_credito,2,12,5,anual,3,redes_sociales,0
4,basico,transferencia_bancaria,2,15,4,mensual,3,referido,1
22,premium,efectivo,0,14,4,mensual,3,redes_sociales,1
18,estandar,efectivo,1,2,5,anual,0,redes_sociales,0
120,basico,transferencia_bancaria,0,6,8,mensual,3,redes_sociales,1
7,estandar,transferencia_bancaria,2,25,2,anual,0,call_center,0
60,basico,tarjeta_debito,3,27,9,mensual,2,web,0
3,basico,efectivo,3,15,3,mensual,2,web,0
30,premium,tarjeta_debito,0,28,4,anual,3,referido,0
8,estandar,tarjeta_credito,2,15,0,mensual,0,redes_sociales,0
41,premium,efectivo,1,1,5,mensual,0,web,1
20,basico,tarjeta_debito,2,8,7,mensual,1,web,0
3,basico,tarjeta_debito,3,15,6,mensual,2,call_center,1
50,premium,efectivo,1,24,10,anual,3,call_center,0
28,premium,transferencia_bancaria,2,20,9,anual,1,redes_sociales,0
48,premium,tarjeta_debito,2,3,9,mensual,2,redes_sociales,1
38,estandar,transferencia_bancaria,2,19,8,mensual,2,redes_sociales,0
35,basico,tarjeta_debito,1,9,5,mensual,3,call_center,1
55,basico,efectivo,2,21,10,anual,2,redes_sociales,0
11,estandar,efectivo,0,10,5,anual,0,call_center,0
57,estandar,tarjeta_debito,0,15,2,mensual,3,call_center,0
120,premium,efectivo,3,13,7,anual,1,redes_sociales,0
24,estandar,tarjeta_debito,0,10,5,mensual,2,redes_sociales,0
17,basico,tarjeta_debito,0,15,1,mensual,1,call_center,0
17,estandar,tarjeta_credito,2,1,5,mensual,1,web,1
55,premium,transferencia_bancaria,0,15,5,mensual,1,web,0
37,basico,tarjeta_debito,3,8,4,anual,1,call_center,0
37,basico,tarjeta_debito,2,24,10,mensual,2,call_center,0
16,estandar,efectivo,2,4,0,anual,0,web,0
28,premium,transferencia_bancaria,2,15,6,mensual,1,call_center,1
56,basico,tarjeta_credito,0,6,0,anual,0,referido,0
33,basico,tarjeta_debito,0,18,4,mensual,2,redes_sociales,0
45,estandar,efectivo,1,12,7,mensual,0,referido,0
55,estandar,transferencia_bancaria,0,3,4,anual,1,call_center,0
40,basico,tarjeta_debito,3,5,9,mensual,1,referido,1
48,estandar,efectivo,0,17,9,mensual,0,referido,0
21,estandar,efectivo,3,26,3,mensual,2,call_center,0
120,basico,tarjeta_debito,0,29,2,mensual,2,redes_sociales,0
18,estandar,tarjeta_credito,2,16,4,anual,2,referido,0
6,premium,tarjeta_credito,0,15,1,mensual,0,web,0
8,premium,efectivo,0,21,4,mensual,0,referido,0
55,basico,tarjeta_debito,2,13,6,mensual,2,call_center,0
8,estandar,tarjeta_credito,0,13,0,mensual,0,redes_sociales,0
57,estandar,transferencia_bancaria,1,11,7,anual,3,web,0
38,estandar,transferencia_bancaria,0,11,1,mensual,0,web,0
23,estandar,transferencia_bancaria,0,3,5,mensual,2,call_center,0
7,estandar,tarjeta_debito,2,15,6,anual,1,call_center,0
56,estandar,tarjeta_credito,0,6,3,mensual,3,referido,0
15,premium,tarjeta_credito,2,27,10,anual,0,redes_sociales,0
2,basico,tarjeta_credito,0,5,1,anual,1,web,0
35,basico,tarjeta_credito,2,11,6,anual,3,redes_sociales,0
54,basico,transferencia_bancaria,0,14,7,mensual,2,web,0
17,premium,transferencia_bancaria,3,12,5,mensual,3,call_center,1
6,basico,transferencia_bancaria,1,6,9,anual,0,call_center,1
50,estandar,transferencia_bancaria,2,4,2,anual,0,call_center,1
32,premium,tarjeta_debito,1,11,1,mensual,1,redes_sociales,0
46,basico,tarjeta_debito,2,7,5,mensual,3,call_center,1
41,estandar,tarjeta_debito,1,21,1,mensual,0,referido,0
8,basico,transferencia_bancaria,1,12,5,mensual,0,web,0
25,estandar,tarjeta_debito,3,10,0,mensual,1,redes_sociales,0
54,basico,tarjeta_credito,1,16,1,mensual,2,referido,1
35,basico,transferencia_bancaria,3,2,1,mensual,0,redes_sociales,1
29,estandar,transferencia_bancaria,1,13,3,mensual,1,redes_sociales,1
8,estandar,transferencia_bancaria,2,11,6,anual,2,redes_sociales,0
20,basico,efectivo,1,15,5,anual,2,redes_sociales,0
7,estandar,tarjeta_debito,2,1,3,mensual,3,call_center,0
3,basico,tarjeta_debito,1,24,8,mensual,1,web,0
60,estandar,efectivo,2,24,7,mensual,2,call_center,0
15,basico,tarjeta_debito,1,24,2,anual,0,call_center,0
60,estandar,efectivo,1,3,8,mensual,1,web,1
14,basico,tarjeta_debito,3,14,2,mensual,3,call_center,1
0,basico,efectivo,3,15,1,anual,1,redes_sociales,0
59,basico,efectivo,1,25,5,mensual,2,redes_sociales,1
28,basico,tarjeta_credito,1,3,7,mensual,3,call_center,1
40,estandar,tarjeta_credito,3,19,9,mensual,1,call_center,1
9,estandar,tarjeta_debito,3,10,8,anual,3,web,0
24,basico,transferencia_bancaria,1,22,1,mensual,2,call_center,0
16,basico,transferencia_bancaria,1,5,3,mensual,1,call_center,1
57,basico,tarjeta_debito,1,19,1,mensual,1,web,0
38,basico,efectivo,2,22,4,anual,1,call_center,0
45,basico,tarjeta_credito,2,14,10,mensual,3,call_center,0
6,estandar,tarjeta_credito,2,25,1,mensual,1,redes_sociales,0
47,estandar,tarjeta_credito,3,3,5,mensual,1,redes_sociales,1
34,basico,tarjeta_debito,0,26,3,mensual,2,call_center,0
57,basico,efectivo,1,1,6,mensual,3,web,1
58,premium,transferencia_bancaria,0,6,9,mensual,2,web,0
16,basico,tarjeta_debito,2,26,9,mensual,3,web,0
42,estandar,tarjeta_credito,2,12,9,mensual,2,call_center,1
21,estandar,tarjeta_debito,3,27,5,anual,3,redes_sociales,1
14,estandar,tarjeta_credito,3,3,5,anual,3,call_center,0
22,estandar,tarjeta_debito,1,27,8,anual,3,call_center,0
25,estandar,transferencia_bancaria,3,15,6,mensual,3,call_center,1
39,basico,transferencia_bancaria,2,20,5,mensual,2,call_center,0
0,premium,tarjeta_debito,3,23,3,anual,3,call_center,1
32,premium,transferencia_bancaria,3,22,0,anual,0,referido,0
11,basico,tarjeta_debito,1,8,2,mensual,1,call_center,1
23,estandar,efectivo,2,9,1,mensual,1,web,1
17,basico,tarjeta_debito,2,28,5,mensual,2,call_center,0
36,estandar,tarjeta_debito,0,22,2,anual,0,referido,0
39,estandar,tarjeta_debito,2,4,3,mensual,0,call_center,0
18,estandar,tarjeta_credito,0,3,3,mensual,1,call_center,0
0,basico,tarjeta_debito,0,16,5,anual,2,referido,0
51,basico,efectivo,1,29,0,mensual,2,call_center,1
3,premium,efectivo,2,26,0,mensual,2,redes_sociales,0
13,estandar,tarjeta_debito,1,2,7,mensual,2,referido,0
25,premium,efectivo,0,15,0,mensual,1,call_center,0
17,estandar,tarjeta_debito,2,30,8,anual,3,referido,0
5,basico,tarjeta_debito,2,13,4,mensual,0,redes_sociales,0
58,basico,tarjeta_debito,0,15,6,mensual,1,call_center,0
10,estandar,efectivo,0,25,8,anual,1,call_center,0
47,premium,transferencia_bancaria,1,7,5,mensual,0,web,0
10,basico,tarjeta_credito,1,25,0,mensual,1,redes_sociales,0
27,premium,transferencia_bancaria,0,15,8,mensual,3,web,0
24,estandar,efectivo,1,28,5,anual,2,referido,0
18,estandar,transferencia_bancaria,2,26,6,mensual,3,redes_sociales,0
19,basico,efectivo,2,25,1,anual,0,referido,0
36,estandar,tarjeta_debito,1,12,7,mensual,1,call_center,0
54,premium,tarjeta_credito,0,6,39,mensual,1,web,0
5,estandar,transferencia_bancaria,0,0,9,mensual,0,call_center,0
60,estandar,efectivo,1,15,7,anual,3,referido,0
44,premium,tarjeta_debito,1,22,5,mensual,3,redes_sociales,0
24,premium,efectivo,1,16,7,mensual,3,redes_sociales,1
25,estandar,efectivo,0,24,8,mensual,0,redes_sociales,0
57,premium,efectivo,2,16,3,mensual,0,web,0
26,basico,tarjeta_credito,1,24,0,mensual,2,call_center,0
31,estandar,tarjeta_credito,1,8,8,anual,0,referido,0
0,estandar,tarjeta_credito,2,6,3,mensual,3,referido,1
22,estandar,efectivo,2,22,3,anual,1,referido,0
18,estandar,efectivo,1,17,2,anual,0,redes_sociales,0
6,basico,tarjeta_debito,2,26,5,mensual,1,referido,1
45,estandar,tarjeta_debito,2,8,4,mensual,3,referido,0
19,basico,efectivo,0,24,9,anual,0,web,0
48,premium,transferencia_bancaria,2,3,4,mensual,0,call_center,1
21,estandar,efectivo,2,3,8,mensual,2,redes_sociales,0
34,estandar,efectivo,1,0,5,mensual,0,web,0
56,basico,transferencia_bancaria,1,2,8,mensual,0,referido,0
120,estandar,tarjeta_debito,0,14,1,mensual,3,call_center,0
2,basico,tarjeta_debito,2,16,0,mensual,3,referido,0
11,estandar,efectivo,2,4,0,mensual,2,call_center,1
1,basico,tarjeta_debito,3,1,8,anual,3,referido,1
25,estandar,tarjeta_credito,0,9,3,anual,1,web,0
4,basico,tarjeta_credito,0,4,7,mensual,3,call_center,1
7,premium,tarjeta_debito,2,6,9,anual,3,call_center,1
24,premium,tarjeta_credito,1,10,1,mensual,0,web,0
59,basico,tarjeta_debito,1,15,1,mensual,3,redes_sociales,0
16,premium,tarjeta_debito,2,20,8,mensual,0,referido,1
2,estandar,tarjeta_credito,0,26,5,anual,3,referido,0
14,basico,tarjeta_debito,1,10,0,mensual,0,web,1
21,premium,tarjeta_debito,0,12,5,mensual,2,call_center,0
17,estandar,tarjeta_debito,3,28,5,mensual,0,redes_sociales,0
5,basico,efectivo,3,26,10,mensual,0,call_center,0
11,basico,transferencia_bancaria,1,10,2,mensual,3,redes_sociales,0
11,estandar,transferencia_bancaria,0,13,0,mensual,1,redes_sociales,0
11,basico,transferencia_bancaria,0,27,8,mensual,3,redes_sociales,0
46,basico,efectivo,1,6,5,anual,1,referido,0
47,estandar,tarjeta_debito,0,20,0,mensual,2,web,0
60,estandar,tarjeta_credito,2,25,9,mensual,0,web,0
21,estandar,tarjeta_credito,0,9,10,mensual,2,call_center,1
42,premium,transferencia_bancaria,2,3,5,mensual,2,web,0
37,estandar,efectivo,1,11,0,mensual,0,call_center,1
47,estandar,tarjeta_debito,0,15,3,mensual,3,redes_sociales,0
47,estandar,transferencia_bancaria,1,20,0,mensual,1,redes_sociales,1
26,estandar,transferencia_bancaria,1,4,5,mensual,3,call_center,0
33,estandar,tarjeta_debito,1,12,5,mensual,0,referido,0
43,premium,tarjeta_credito,3,6,0,anual,1,call_center,0
22,estandar,tarjeta_debito,3,14,4,mensual,2,web,1
20,basico,transferencia_bancaria,1,13,6,mensual,2,referido,1
31,basico,tarjeta_debito,0,10,8,anual,1,web,0
40,basico,tarjeta_credito,2,6,5,anual,2,redes_sociales,1
33,basico,transferencia_bancaria,2,11,2,mensual,2,call_center,0
44,basico,tarjeta_credito,2,15,4,mensual,2,web,0
35,basico,efectivo,2,15,5,anual,3,call_center,0
2,basico,tarjeta_credito,1,9,3,mensual,0,call_center,0
37,estandar,efectivo,2,29,10,mensual,1,redes_sociales,0
12,basico,tarjeta_debito,0,25,1,anual,0,redes_sociales,0
9,estandar,transferencia_bancaria,3,15,8,anual,0,redes_sociales,1
40,premium,efectivo,3,5,2,mensual,0,call_center,0
7,premium,tarjeta_debito,1,10,0,anual,1,referido,0
0,estandar,tarjeta_credito,0,0,7,anual,0,referido,0
58,basico,tarjeta_credito,1,15,10,mensual,2,redes_sociales,0
4,premium,tarjeta_credito,1,0,6,mensual,1,call_center,0
19,estandar,efectivo,1,24,10,mensual,3,call_center,0
7,estandar,efectivo,2,21,7,mensual,2,call_center,0
37,premium,efectivo,2,15,8,mensual,2,redes_sociales,1
8,estandar,transferencia_bancaria,3,18,5,anual,2,referido,1
42,estandar,tarjeta_credito,3,8,5,mensual,0,referido,0
18,estandar,efectivo,2,29,2,mensual,3,call_center,0
38,premium,efectivo,2,20,6,mensual,3,call_center,0
41,premium,tarjeta_credito,2,15,9,mensual,0,redes_sociales,0
37,estandar,tarjeta_debito,2,23,4,mensual,1,web,1
25,estandar,transferencia_bancaria,2,15,3,mensual,0,call_center,1
3,estandar,efectivo,0,13,1,mensual,3,call_center,0
1,estandar,tarjeta_debito,0,10,2,anual,2,redes_sociales,0
1,basico,tarjeta_debito,3,12,5,mensual,1,call_center,0
43,premium,tarjeta_credito,2,29,5,anual,0,web,0
11,estandar,tarjeta_debito,2,2,7,anual,1,call_center,0
27,premium,efectivo,3,12,8,mensual,3,referido,1
43,basico,transferencia_bancaria,2,19,9,anual,2,call_center,0
34,estandar,tarjeta_debito,2,12,9,mensual,1,referido,0
45,estandar,tarjeta_credito,2,11,5,mensual,2,web,0
55,premium,efectivo,0,16,5,mensual,3,web,0
120,premium,transferencia_bancaria,1,29,4,mensual,1,call_center,1
120,premium,tarjeta_credito,1,8,10,mensual,0,web,0
29,estandar,transferencia_bancaria,3,23,4,mensual,2,redes_sociales,0
56,estandar,tarjeta_debito,3,16,0,mensual,0,call_center,0
6,estandar,efectivo,3,1,8,mensual,3,call_center,1
56,basico,efectivo,1,9,0,mensual,1,call_center,1
120,estandar,tarjeta_debito,0,13,2,mensual,0,referido,0
52,basico,tarjeta_credito,1,5,8,mensual,1,call_center,1
1,estandar,transferencia_bancaria,2,26,2,mensual,2,redes_sociales,1
35,estandar,tarjeta_debito,3,26,3,mensual,0,referido,0
26,estandar,transferencia_bancaria,3,30,5,anual,0,call_center,1
58,premium,tarjeta_debito,3,2,1,mensual,1,redes_sociales,0
26,estandar,efectivo,2,12,7,mensual,2,call_center,0
46,premium,tarjeta_debito,3,16,0,mensual,3,referido,0
45,estandar,efectivo,2,30,5,mensual,2,web,1
60,estandar,tarjeta_debito,0,17,1,mensual,2,redes_sociales,0
1,premium,efectivo,2,15,2,mensual,1,referido,0
54,estandar,tarjeta_credito,2,6,5,anual,1,referido,0
11,basico,tarjeta_debito,2,2,8,mensual,3,web,0
11,estandar,tarjeta_debito,3,27,2,mensual,1,web,0
19,estandar,tarjeta_debito,0,6,9,mensual,1,referido,0
52,estandar,tarjeta_debito,0,21,1,anual,1,redes_sociales,0
55,basico,tarjeta_debito,3,25,5,mensual,2,redes_sociales,0
32,estandar,tarjeta_credito,3,7,0,mensual,1,web,0
0,estandar,transferencia_bancaria,2,25,9,mensual,3,web,0
42,premium,tarjeta_debito,2,27,6,anual,2,call_center,1
52,estandar,tarjeta_debito,2,6,4,mensual,3,redes_sociales,0
27,basico,transferencia_bancaria,0,5,5,mensual,2,web,1
44,estandar,tarjeta_credito,2,2,6,mensual,2,web,1
19,estandar,tarjeta_debito,3,6,9,mensual,0,referido,0
14,estandar,efectivo,3,24,0,mensual,1,referido,0
22,basico,tarjeta_debito,0,16,0,anual,0,call_center,0
59,premium,tarjeta_credito,0,29,6,anual,2,referido,0
56,estandar,tarjeta_debito,2,0,10,mensual,2,redes_sociales,1
6,estandar,efectivo,0,2,3,mensual,2,web,0
38,basico,transferencia_bancaria,2,0,1,mensual,3,web,0
34,estandar,tarjeta_credito,0,25,1,mensual,2,redes_sociales,0
43,premium,tarjeta_debito,2,29,4,anual,2,redes_sociales,0
10,estandar,tarjeta_debito,2,8,6,mensual,2,referido,1
55,basico,transferencia_bancaria,3,24,3,mensual,2,call_center,1
30,estandar,efectivo,0,15,8,mensual,3,redes_sociales,1
18,premium,tarjeta_credito,3,22,5,mensual,3,referido,0
38,estandar,transferencia_bancaria,1,4,7,mensual,2,referido,1
44,premium,efectivo,0,16,4,mensual,3,redes_sociales,0
20,estandar,transferencia_bancaria,2,24,4,mensual,2,call_center,0
29,premium,tarjeta_debito,3,15,5,mensual,1,call_center,0
45,premium,tarjeta_debito,1,16,2,anual,1,call_center,0
59,basico,transferencia_bancaria,3,0,7,mensual,3,redes_sociales,1
4,estandar,tarjeta_debito,1,3,5,mensual,1,call_center,1
37,basico,efectivo,0,8,2,mensual,3,redes_sociales,0
57,premium,efectivo,0,9,3,anual,2,call_center,0
40,estandar,transferencia_bancaria,0,1,1,anual,3,call_center,0
42,basico,tarjeta_debito,1,10,9,mensual,3,call_center,1
33,premium,tarjeta_debito,2,25,10,anual,1,web,0
17,estandar,tarjeta_debito,2,3,2,anual,1,web,1
32,premium,tarjeta_debito,1,2,0,mensual,1,call_center,0
56,estandar,tarjeta_debito,3,6,3,mensual,1,referido,0
0,premium,tarjeta_debito,0,10,0,anual,1,call_center,0
34,premium,transferencia_bancaria,2,15,0,mensual,0,call_center,0
19,basico,transferencia_bancaria,0,23,4,mensual,3,redes_sociales,0
13,basico,efectivo,2,2,2,anual,2,call_center,1
3,premium,tarjeta_debito,3,15,3,mensual,2,call_center,1
49,basico,efectivo,0,4,3,mensual,0,call_center,0
16,estandar,tarjeta_debito,3,15,3,anual,2,referido,0
22,estandar,transferencia_bancaria,0,29,9,anual,3,web,0
58,estandar,tarjeta_credito,0,20,9,mensual,1,web,0
0,estandar,transferencia_bancaria,2,7,6,anual,0,call_center,0
12,estandar,tarjeta_credito,1,15,6,anual,3,referido,0
35,estandar,tarjeta_credito,2,5,1,anual,1,web,1
14,estandar,efectivo,1,29,9,mensual,2,web,0
49,estandar,tarjeta_credito,0,3,7,mensual,2,web,0
27,estandar,transferencia_bancaria,0,13,5,mensual,2,referido,0
4,estandar,efectivo,0,0,7,mensual,2,referido,0
39,estandar,efectivo,0,22,8,mensual,3,web,0
24,estandar,transferencia_bancaria,2,16,4,mensual,2,call_center,1
50,basico,tarjeta_debito,2,8,5,mensual,1,web,1
28,basico,tarjeta_debito,3,25,0,mensual,1,referido,0
54,estandar,tarjeta_debito,2,6,8,mensual,1,referido,0
7,basico,tarjeta_debito,2,15,6,mensual,1,web,0
49,estandar,tarjeta_debito,2,15,6,anual,2,referido,0
46,basico,tarjeta_debito,1,25,3,mensual,1,referido,0
120,premium,transferencia_bancaria,1,13,4,anual,3,referido,0
57,premium,tarjeta_debito,2,23,8,mensual,2,web,0
2,estandar,transferencia_bancaria,2,9,3,mensual,0,call_center,0
7,estandar,tarjeta_credito,0,19,1,mensual,0,call_center,0
15,estandar,tarjeta_debito,1,6,4,mensual,2,web,1
1,estandar,efectivo,3,10,5,anual,1,redes_sociales,0
18,basico,transferencia_bancaria,0,14,5,anual,0,referido,0
45,estandar,tarjeta_credito,3,26,5,mensual,2,referido,1
16,premium,tarjeta_debito,1,4,4,mensual,2,call_center,0
29,estandar,tarjeta_debito,2,2,3,anual,3,web,0
11,basico,efectivo,1,21,5,anual,2,call_center,0
17,estandar,tarjeta_debito,0,22,6,mensual,0,web,0
47,premium,tarjeta_credito,2,3,5,anual,1,call_center,0
26,estandar,tarjeta_debito,1,11,4,mensual,2,redes_sociales,1
1,estandar,tarjeta_credito,1,12,9,anual,0,web,0
3,basico,tarjeta_credito,3,12,9,mensual,3,redes_sociales,1
23,estandar,tarjeta_credito,2,23,0,mensual,2,redes_sociales,0
48,estandar,transferencia_bancaria,0,3,9,mensual,3,call_center,0
17,estandar,tarjeta_credito,0,15,0,anual,2,call_center,0
50,basico,tarjeta_credito,1,17,6,mensual,3,referido,0
58,estandar,transferencia_bancaria,3,15,0,mensual,3,referido,0
52,basico,tarjeta_debito,1,21,8,anual,0,call_center,0
15,estandar,tarjeta_credito,3,12,3,mensual,2,call_center,1
39,estandar,transferencia_bancaria,0,19,10,anual,1,call_center,1
48,premium,tarjeta_debito,1,15,3,mensual,3,call_center,0
19,estandar,tarjeta_debito,1,8,1,mensual,3,referido,1
45,premium,tarjeta_credito,1,12,10,mensual,2,web,0
15,basico,tarjeta_debito,2,5,2,anual,1,web,0
48,premium,tarjeta_debito,1,16,4,anual,0,redes_sociales,0
2,estandar,efectivo,1,7,6,mensual,2,redes_sociales,0
44,premium,efectivo,0,15,9,mensual,2,redes_sociales,0
12,estandar,transferencia_bancaria,2,6,2,mensual,2,call_center,0
60,basico,tarjeta_credito,3,15,5,mensual,0,call_center,0
25,basico,tarjeta_debito,0,23,7,mensual,3,call_center,0
1,premium,efectivo,0,15,5,mensual,1,web,0
9,basico,transferencia_bancaria,0,24,4,mensual,1,web,0
6,premium,tarjeta_debito,2,0,5,anual,0,call_center,1
25,premium,tarjeta_credito,2,13,2,mensual,3,call_center,0
44,estandar,tarjeta_credito,1,16,2,anual,0,referido,0
2,estandar,efectivo,2,27,9,anual,0,redes_sociales,0
17,basico,tarjeta_debito,0,10,3,mensual,3,web,0
49,premium,efectivo,3,9,2,mensual,3,referido,0
7,premium,transferencia_bancaria,2,16,2,anual,2,redes_sociales,0
7,estandar,tarjeta_debito,0,28,8,mensual,2,call_center,0
54,estandar,tarjeta_debito,0,11,1,mensual,2,referido,0
48,estandar,efectivo,1,16,8,anual,1,call_center,1
40,basico,tarjeta_credito,1,19,0,mensual,2,web,0
57,basico,transferencia_bancaria,0,17,9,anual,3,redes_sociales,0
56,premium,efectivo,2,12,9,anual,0,call_center,0
