antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
45,estandar,tarjeta_debito,20.0,29.0,3.0,mensual,3,referido,0
33,estandar,tarjeta_debito,,27.0,62.0,anual,0,redes_sociales,0
49,basico,,1.0,1.0,3.0,mensual,2,referido,0
4,estandar,efectivo,3.0,27.0,8.0,anual,1,call_center,0
10,premium,efectivo,3.0,19.0,4.0,anual,3,call_center,0
31,premium,,0.0,19.0,10.0,mensual,1,,0
33,premium,tarjeta_debito,2.0,3.0,2.0,anual,1,call_center,0
5,premium,,3.0,17.0,3.0,anual,0,referido,0
55,BASICO,transferencia_bancaria,3.0,12.0,1.0,mensual,1,call_center,0
10,premium,,0.0,1.0,6.0,mensual,0,referido,0
50,estandar,transferencia_bancaria,2.0,,31.0,anual,0,referido,0
10,estandar,efectivo,2.0,1.0,5.0,mensual,3,referido,1
48,basico,efectivo,3.0,22.0,7.0,mensual,1,call_center,1
28,estandar,efectivo,3.0,16.0,56.0,anual,3,redes_sociales,1
7,premium,tarjeta_credito,1.0,15.0,7.0,mensual,2,web,1
56,premium,tarjeta_debito,0.0,19.0,0.0,mensual,1,,0
33,estandar,tarjeta_debito,1.0,14.0,2.0,anual,1,redes_sociales,0
20,estandar,transferencia_bancaria,3.0,12.0,,anual,2,referido,0
52,estandar,tarjeta_credito,1.0,1.0,8.0,mensual,0,redes_sociales,1
18,basico,,2.0,28.0,60.0,mensual,2,,1
4,premium,transferencia_bancaria,1.0,19.0,6.0,mensual,1,call_center,0
39,estandar,tarjeta_debito,,11.0,9.0,mensual,3,call_center,0
4,basico,tarjeta_debito,0.0,19.0,9.0,mensual,0,call_center,0
12,premium,,,,4.0,anual,1,web,0
29,basico,tarjeta_debito,0.0,6.0,9.0,mensual,2,redes_sociales,0
3,estandar,efectivo,2.0,28.0,5.0,mensual,3,,0
28,premium,tarjeta_debito,3.0,11.0,10.0,anual,2,call_center,0
43,premium,tarjeta_credito,0.0,14.0,5.0,mensual,2,call_center,0
39,basico,tarjeta_debito,2.0,9.0,4.0,mensual,1,call_center,1
26,basico,efectivo,2.0,28.0,1.0,mensual,0,call_center,0
8,estandar,efectivo,1.0,,10.0,mensual,1,referido,1
41,estandar,tarjeta_credito,0.0,15.0,1.0,mensual,2,referido,0
24,premium,tarjeta_debito,2.0,,,mensual,3,web,0
59,estandar,tarjeta_debito,0.0,4.0,2.0,anual,0,referido,0
4,estandar,transferencia_bancaria,2.0,17.0,9.0,anual,1,referido,0
10,basico,tarjeta_credito,0.0,13.0,0.0,anual,0,redes_sociales,0
10,basico,tarjeta_debito,,30.0,10.0,mensual,0,call_center,0
41,estandar,tarjeta_debito,0.0,2.0,5.0,mensual,3,web,0
13,premium,efectivo,2.0,15.0,7.0,mensual,3,call_center,1
47,basico,tarjeta_debito,3.0,14.0,0.0,mensual,0,redes_sociales,0
41,estandar,tarjeta_credito,2.0,21.0,80.0,mensual,1,redes_sociales,1
9,premium,transferencia_bancaria,2.0,6.0,4.0,mensual,2,call_center,1
6,basico,efectivo,2.0,11.0,1.0,mensual,1,redes_sociales,1
0,basico,efectivo,,17.0,7.0,mensual,2,call_center,1
3,premium,transferencia_bancaria,,27.0,8.0,anual,1,web,0
0,premium,transferencia_bancaria,1.0,30.0,0.0,mensual,2,referido,0
26,basico,,3.0,12.0,8.0,mensual,0,,1
56,estandar,efectivo,0.0,24.0,5.0,mensual,1,web,0
48,basico,tarjeta_credito,1.0,11.0,4.0,anual,0,call_center,0
24,basico,tarjeta_debito,1.0,12.0,5.0,anual,3,call_center,0
16,estandar,tarjeta_credito,3.0,3.0,,mensual,1,,0
41,premium,efectivo,0.0,25.0,3.0,mensual,0,call_center,0
59,basico,tarjeta_credito,0.0,6.0,7.0,mensual,0,redes_sociales,0
18,basico,efectivo,1.0,9.0,8.0,mensual,0,,1
59,estandar,tarjeta_credito,1.0,,8.0,mensual,3,web,0
-1,basico,tarjeta_credito,,22.0,6.0,mensual,3,web,1
16,estandar,tarjeta_debito,3.0,15.0,1.0,anual,1,redes_sociales,0
1,premium,efectivo,0.0,11.0,8.0,anual,1,web,0
50,basico,efectivo,0.0,17.0,8.0,mensual,1,,0
15,premium,efectivo,2.0,50.0,3.0,mensual,1,call_center,1
53,premium,tarjeta_credito,1.0,1.0,4.0,mensual,3,call_center,0
30,basico,transferencia_bancaria,,7.0,93.0,mensual,2,redes_sociales,0
55,estandar,transferencia_bancaria,1.0,28.0,4.0,mensual,0,redes_sociales,1
150,premium,tarjeta_credito,2.0,13.0,9.0,mensual,3,call_center,0
37,estandar,tarjeta_debito,3.0,7.0,89.0,mensual,2,web,0
49,premium,transferencia_bancaria,3.0,16.0,2.0,mensual,0,web,0
46,estandar,efectivo,2.0,3.0,4.0,mensual,1,,0
27,BASICO,tarjeta_debito,0.0,,6.0,mensual,0,web,0
37,vip,tarjeta_debito,,12.0,3.0,anual,0,web,0
45,estandar,transferencia_bancaria,0.0,12.0,8.0,mensual,2,web,0
39,estandar,efectivo,1.0,3.0,1.0,mensual,2,referido,1
54,estandar,tarjeta_debito,2.0,28.0,6.0,mensual,0,web,0
27,estandar,tarjeta_debito,,21.0,2.0,anual,3,web,0
2,estandar,,1.0,2.0,1.0,mensual,2,referido,0
49,estandar,efectivo,3.0,25.0,7.0,mensual,2,web,1
55,basico,tarjeta_credito,1.0,3.0,8.0,mensual,2,redes_sociales,0
0,estandar,efectivo,3.0,20.0,8.0,mensual,0,referido,1
16,premium,,0.0,6.0,7.0,mensual,3,call_center,0
24,basico,tarjeta_credito,0.0,,0.0,mensual,0,redes_sociales,0
9,premium,efectivo,-1.0,10.0,,mensual,2,redes_sociales,0
50,basico,,1.0,4.0,2.0,mensual,3,web,0
20,estandar,tarjeta_debito,1.0,9.0,5.0,mensual,0,web,0
8,estandar,tarjeta_credito,3.0,3.0,,mensual,3,referido,0
19,basico,transferencia_bancaria,-1.0,,6.0,anual,3,,0
56,estandar,transferencia_bancaria,1.0,12.0,6.0,mensual,1,referido,0
51,estandar,tarjeta_debito,3.0,24.0,4.0,anual,1,call_center,0
35,premium,tarjeta_credito,0.0,30.0,0.0,anual,2,call_center,0
9,premium,efectivo,1.0,8.0,2.0,mensual,3,web,1
20,estandar,tarjeta_credito,2.0,-1.0,9.0,mensual,0,call_center,0
41,basico,transferencia_bancaria,1.0,21.0,8.0,anual,0,redes_sociales,0
9,estandar,tarjeta_debito,3.0,29.0,,anual,1,call_center,0
8,premium,EFECTIVO,2.0,12.0,9.0,mensual,2,call_center,0
44,basico,tarjeta_credito,2.0,9.0,9.0,mensual,1,call_center,1
27,estandar,efectivo,1.0,,5.0,mensual,3,call_center,0
14,estandar,,1.0,9.0,4.0,mensual,3,referido,0
4,estandar,tarjeta_debito,2.0,5.0,8.0,mensual,1,referido,1
6,premium,tarjeta_debito,2.0,0.0,9.0,mensual,2,redes_sociales,0
14,basico,,1.0,3.0,0.0,mensual,3,call_center,0
56,estandar,efectivo,2.0,,,mensual,0,referido,0
13,estandar,efectivo,0.0,28.0,4.0,anual,1,referido,0
3,premium,,1.0,27.0,,anual,3,,0
43,estandar,tarjeta_debito,1.0,2.0,,mensual,1,referido,0
41,basico,tarjeta_credito,2.0,23.0,2.0,anual,3,referido,0
5,basico,transferencia_bancaria,2.0,7.0,3.0,mensual,3,redes_sociales,1
33,basico,transferencia_bancaria,1.0,,6.0,anual,2,redes_sociales,0
50,basico,tarjeta_debito,0.0,2.0,,mensual,1,,0
4,vip,tarjeta_credito,2.0,30.0,5.0,mensual,0,call_center,1
50,premium,transferencia_bancaria,2.0,2.0,4.0,anual,2,,0
43,basico,tarjeta_credito,2.0,30.0,6.0,mensual,3,call_center,1
58,estandar,tarjeta_debito,,21.0,,mensual,1,call_center,0
-1,estandar,efectivo,3.0,3.0,6.0,mensual,1,web,1
36,estandar,tarjeta_credito,1.0,19.0,4.0,anual,2,call_center,0
35,estandar,transferencia_bancaria,2.0,25.0,7.0,mensual,1,web,0
29,estandar,efectivo,3.0,,10.0,anual,2,redes_sociales,0
50,estandar,efectivo,,9.0,,mensual,1,referido,0
150,premium,efectivo,,8.0,8.0,anual,3,web,0
45,estandar,,2.0,5.0,6.0,anual,3,web,0
49,estandar,transferencia_bancaria,2.0,3.0,,mensual,3,referido,0
39,estandar,efectivo,0.0,4.0,9.0,mensual,1,referido,1
34,basico,tarjeta_credito,2.0,28.0,8.0,mensual,0,redes_sociales,0
21,estandar,transferencia_bancaria,2.0,3.0,5.0,mensual,10,web,1
9,basico,efectivo,3.0,5.0,,mensual,-1,web,0
18,basico,tarjeta_credito,2.0,29.0,,mensual,3,web,1
55,estandar,,2.0,3.0,2.0,mensual,1,web,1
41,estandar,tarjeta_credito,1.0,3.0,2.0,mensual,2,referido,0
48,basico,tarjeta_credito,2.0,13.0,6.0,mensual,2,redes_sociales,0
8,estandar,tarjeta_debito,1.0,10.0,,mensual,1,,0
120,estandar,,0.0,0.0,3.0,mensual,0,referido,0
39,basico,efectivo,3.0,15.0,,mensual,2,web,0
23,estandar,efectivo,2.0,,10.0,anual,3,,1
47,basico,efectivo,3.0,,1.0,anual,1,redes_sociales,0
23,estandar,tarjeta_debito,1.0,15.0,4.0,mensual,0,web,0
-1,premium,paypal,3.0,,1.0,mensual,1,,0
35,estandar,tarjeta_credito,2.0,25.0,1.0,mensual,2,referido,0
4,premium,transferencia_bancaria,3.0,22.0,3.0,mensual,3,call_center,0
-1,estandar,efectivo,3.0,27.0,6.0,mensual,3,call_center,0
21,basico,transferencia_bancaria,,8.0,,mensual,0,redes_sociales,0
58,basico,efectivo,3.0,0.0,2.0,anual,1,call_center,0
51,estandar,tarjeta_credito,1.0,5.0,5.0,mensual,1,referido,0
2,basico,tarjeta_credito,1.0,25.0,4.0,mensual,0,referido,0
27,basico,transferencia_bancaria,0.0,29.0,2.0,anual,2,call_center,0
9,premium,transferencia_bancaria,3.0,17.0,3.0,anual,2,referido,0
6,premium,tarjeta_credito,0.0,,8.0,mensual,3,call_center,0
24,basico,transferencia_bancaria,3.0,26.0,9.0,mensual,0,web,0
40,estandar,tarjeta_debito,1.0,2.0,,mensual,2,redes_sociales,1
52,estandar,tarjeta_credito,0.0,12.0,5.0,mensual,0,call_center,0
49,estandar,tarjeta_credito,1.0,10.0,7.0,mensual,0,web,0
14,premium,tarjeta_credito,3.0,6.0,90.0,anual,3,web,0
53,estandar,tarjeta_credito,3.0,12.0,3.0,mensual,3,redes_sociales,0
31,estandar,transferencia_bancaria,,21.0,0.0,mensual,2,call_center,0
19,basico,efectivo,3.0,1.0,3.0,mensual,2,referido,1
40,basico,tarjeta_credito,3.0,19.0,94.0,anual,3,call_center,0
22,estandar,transferencia_bancaria,2.0,4.0,7.0,anual,0,web,1
5,estandar,efectivo,0.0,17.0,0.0,mensual,1,call_center,1
53,estandar,tarjeta_credito,,8.0,7.0,anual,3,call_center,0
30,standard,tarjeta_debito,1.0,29.0,6.0,mensual,3,referido,0
51,premium,tarjeta_debito,1.0,1.0,4.0,anual,3,redes_sociales,0
36,basico,,3.0,20.0,4.0,mensual,1,call_center,0
3,basico,transferencia_bancaria,2.0,1.0,10.0,mensual,0,web,1
30,basico,tarjeta_debito,3.0,100.0,2.0,anual,2,call_center,0
16,basico,efectivo,1.0,11.0,0.0,mensual,0,call_center,1
16,premium,tarjeta_credito,2.0,19.0,6.0,anual,2,web,0
22,estandar,tarjeta_debito,1.0,13.0,4.0,mensual,2,web,0
47,estandar,transferencia_bancaria,0.0,,47.0,mensual,0,referido,0
55,estandar,Tarjeta Credito,,3.0,9.0,mensual,3,referido,0
57,basico,efectivo,0.0,,8.0,anual,3,referido,0
6,premium,transferencia_bancaria,2.0,28.0,5.0,mensual,0,,1
49,premium,tarjeta_debito,2.0,5.0,6.0,mensual,3,,0
40,basico,efectivo,-1.0,25.0,32.0,mensual,3,web,1
43,premium,transferencia_bancaria,1.0,13.0,7.0,mensual,0,web,0
58,premium,transferencia_bancaria,-1.0,21.0,9.0,anual,2,redes_sociales,1
34,estandar,tarjeta_debito,20.0,28.0,0.0,mensual,2,web,0
39,basico,tarjeta_credito,0.0,100.0,1.0,mensual,0,,0
4,premium,,,12.0,0.0,mensual,0,,0
55,estandar,efectivo,3.0,30.0,8.0,anual,3,referido,0
9,estandar,tarjeta_debito,1.0,7.0,1.0,mensual,3,redes_sociales,0
12,estandar,efectivo,,5.0,7.0,mensual,2,web,1
34,estandar,tarjeta_debito,2.0,14.0,2.0,mensual,-1,referido,0
40,estandar,transferencia_bancaria,,0.0,7.0,anual,2,redes_sociales,0
33,estandar,transferencia_bancaria,0.0,29.0,2.0,anual,0,referido,0
7,estandar,,0.0,30.0,1.0,mensual,3,web,0
24,premium,efectivo,0.0,21.0,7.0,mensual,1,call_center,0
19,basico,tarjeta_credito,0.0,27.0,7.0,anual,1,web,0
51,basico,tarjeta_credito,2.0,,10.0,mensual,3,call_center,1
48,estandar,tarjeta_credito,0.0,21.0,8.0,mensual,1,web,0
60,estandar,tarjeta_credito,1.0,18.0,8.0,anual,3,call_center,0
37,estandar,transferencia_bancaria,0.0,11.0,3.0,mensual,3,call_center,0
10,estandar,Tarjeta Credito,2.0,11.0,4.0,mensual,3,,0
45,estandar,efectivo,2.0,5.0,3.0,mensual,1,web,0
12,premium,transferencia_bancaria,2.0,6.0,6.0,mensual,0,call_center,1
21,estandar,,2.0,29.0,9.0,anual,3,call_center,1
16,estandar,tarjeta_credito,1.0,2.0,0.0,mensual,2,referido,0
3,premium,tarjeta_debito,1.0,11.0,7.0,mensual,0,,1
15,basico,tarjeta_debito,3.0,7.0,8.0,mensual,1,referido,0
9,estandar,efectivo,2.0,26.0,6.0,anual,0,referido,0
55,estandar,efectivo,3.0,16.0,8.0,mensual,1,,1
45,estandar,transferencia_bancaria,3.0,8.0,10.0,mensual,2,referido,0
-1,estandar,tarjeta_debito,2.0,3.0,10.0,anual,3,web,0
2,estandar,tarjeta_credito,2.0,13.0,6.0,mensual,2,call_center,1
13,premium,transferencia_bancaria,2.0,21.0,1.0,anual,1,referido,0
22,basico,tarjeta_credito,2.0,21.0,9.0,mensual,2,web,0
33,basico,tarjeta_credito,,18.0,9.0,mensual,3,call_center,0
47,basico,,1.0,,,anual,2,referido,0
17,estandar,transferencia_bancaria,3.0,22.0,27.0,mensual,1,call_center,1
41,estandar,transferencia_bancaria,0.0,-1.0,,mensual,1,redes_sociales,0
22,premium,efectivo,2.0,9.0,1.0,anual,1,referido,0
6,estandar,efectivo,2.0,20.0,8.0,anual,1,web,1
33,basico,transferencia_bancaria,2.0,16.0,1.0,anual,0,redes_sociales,0
30,estandar,transferencia_bancaria,0.0,22.0,3.0,mensual,2,call_center,0
28,basico,tarjeta_credito,3.0,27.0,5.0,anual,1,call_center,0
34,estandar,transferencia_bancaria,0.0,23.0,8.0,mensual,2,redes_sociales,0
50,estandar,tarjeta_debito,0.0,22.0,9.0,anual,0,redes_sociales,0
21,estandar,tarjeta_credito,,24.0,,mensual,1,call_center,0
56,premium,efectivo,1.0,7.0,,anual,0,referido,0
11,estandar,tarjeta_debito,2.0,7.0,,anual,1,redes_sociales,0
15,premium,tarjeta_debito,0.0,22.0,5.0,mensual,1,,0
45,estandar,efectivo,2.0,10.0,7.0,mensual,2,referido,0
26,basico,tarjeta_debito,2.0,26.0,9.0,mensual,3,referido,0
11,estandar,tarjeta_credito,1.0,11.0,10.0,mensual,3,call_center,0
20,estandar,tarjeta_debito,0.0,,5.0,mensual,1,referido,0
19,basico,transferencia_bancaria,2.0,,4.0,anual,3,call_center,0
35,estandar,efectivo,,24.0,1.0,mensual,3,redes_sociales,0
42,estandar,transferencia_bancaria,1.0,7.0,10.0,mensual,2,web,1
28,premium,efectivo,0.0,0.0,3.0,mensual,3,web,0
54,premium,tarjeta_debito,0.0,28.0,2.0,anual,10,call_center,0
20,basico,tarjeta_credito,,6.0,0.0,mensual,3,call_center,0
52,premium,tarjeta_debito,0.0,50.0,1.0,anual,1,call_center,0
49,estandar,efectivo,1.0,27.0,,mensual,0,call_center,0
42,basico,transferencia_bancaria,0.0,-1.0,9.0,mensual,0,,0
31,basico,tarjeta_credito,2.0,5.0,,mensual,3,web,1
14,estandar,,2.0,24.0,6.0,anual,0,redes_sociales,0
50,estandar,efectivo,0.0,19.0,6.0,mensual,1,web,1
31,estandar,transferencia_bancaria,2.0,4.0,6.0,mensual,2,call_center,1
52,basico,efectivo,2.0,3.0,5.0,anual,0,redes_sociales,0
42,premium,efectivo,3.0,24.0,9.0,mensual,0,redes_sociales,0
38,estandar,transferencia_bancaria,2.0,100.0,6.0,anual,1,call_center,0
53,estandar,tarjeta_debito,1.0,7.0,0.0,mensual,2,web,0
27,estandar,tarjeta_credito,3.0,27.0,1.0,mensual,1,redes_sociales,0
52,basico,transferencia_bancaria,3.0,50.0,9.0,mensual,1,web,0
12,estandar,transferencia_bancaria,3.0,27.0,0.0,mensual,2,referido,0
41,estandar,efectivo,3.0,10.0,2.0,mensual,3,redes_sociales,0
54,premium,efectivo,3.0,,14.0,anual,1,web,1
19,estandar,tarjeta_debito,2.0,3.0,9.0,mensual,2,redes_sociales,0
27,estandar,tarjeta_debito,3.0,6.0,6.0,mensual,1,web,1
31,estandar,tarjeta_credito,3.0,2.0,8.0,anual,3,redes_sociales,1
26,estandar,transferencia_bancaria,3.0,12.0,3.0,mensual,0,web,0
58,estandar,transferencia_bancaria,0.0,6.0,,mensual,2,referido,0
22,estandar,efectivo,2.0,19.0,9.0,anual,3,web,1
3,basico,efectivo,1.0,3.0,8.0,mensual,1,referido,1
18,estandar,tarjeta_debito,0.0,,45.0,mensual,3,referido,0
28,premium,efectivo,2.0,,6.0,anual,2,call_center,1
20,basico,tarjeta_debito,2.0,,,anual,3,web,0
8,premium,tarjeta_credito,1.0,30.0,0.0,anual,1,web,0
23,premium,efectivo,0.0,,,mensual,0,web,0
3,premium,transferencia_bancaria,0.0,20.0,2.0,anual,3,web,0
41,basico,transferencia_bancaria,0.0,6.0,6.0,mensual,3,web,0
60,basico,efectivo,2.0,13.0,6.0,mensual,1,call_center,1
18,basico,,1.0,19.0,48.0,anual,1,web,0
13,basico,efectivo,,17.0,0.0,mensual,1,,0
47,premium,tarjeta_credito,3.0,0.0,,mensual,0,,0
9,estandar,transferencia_bancaria,1.0,,8.0,mensual,2,web,1
56,basico,,3.0,14.0,,anual,2,web,0
60,basico,transferencia_bancaria,0.0,10.0,25.0,anual,2,call_center,1
30,estandar,tarjeta_debito,,29.0,1.0,anual,3,web,0
53,estandar,tarjeta_debito,3.0,23.0,9.0,mensual,0,referido,0
7,estandar,Tarjeta Credito,1.0,0.0,3.0,mensual,3,web,1
33,premium,tarjeta_debito,2.0,26.0,10.0,anual,2,referido,0
32,basico,transferencia_bancaria,3.0,100.0,9.0,anual,1,redes_sociales,1
13,estandar,efectivo,1.0,30.0,82.0,mensual,1,,0
120,estandar,tarjeta_credito,3.0,29.0,5.0,mensual,0,referido,1
21,premium,,1.0,17.0,0.0,anual,2,call_center,0
18,estandar,efectivo,2.0,26.0,9.0,mensual,1,referido,1
48,estandar,efectivo,0.0,4.0,9.0,mensual,2,redes_sociales,1
11,basico,tarjeta_credito,2.0,-1.0,3.0,anual,1,call_center,0
15,estandar,tarjeta_credito,0.0,23.0,21.0,anual,2,web,0
27,estandar,,2.0,20.0,0.0,mensual,2,call_center,0
39,estandar,transferencia_bancaria,2.0,20.0,5.0,mensual,3,web,1
3,basico,,3.0,22.0,,anual,3,redes_sociales,0
150,estandar,tarjeta_debito,1.0,25.0,2.0,mensual,2,call_center,0
19,basico,efectivo,3.0,-1.0,20.0,mensual,2,redes_sociales,1
33,premium,tarjeta_debito,1.0,17.0,0.0,mensual,3,,0
10,basico,tarjeta_debito,0.0,1.0,,anual,3,web,1
29,estandar,tarjeta_credito,0.0,16.0,,anual,1,referido,0
56,estandar,,1.0,15.0,6.0,mensual,2,web,1
42,basico,efectivo,0.0,19.0,3.0,mensual,10,,0
10,estandar,tarjeta_debito,3.0,3.0,1.0,mensual,2,redes_sociales,1
8,premium,transferencia_bancaria,1.0,29.0,2.0,anual,1,referido,0
47,premium,efectivo,1.0,11.0,2.0,mensual,3,redes_sociales,0
48,basico,tarjeta_credito,0.0,100.0,8.0,anual,0,redes_sociales,0
58,basico,transferencia_bancaria,0.0,13.0,,mensual,3,redes_sociales,0
120,estandar,efectivo,0.0,15.0,0.0,mensual,3,referido,0
56,estandar,efectivo,3.0,12.0,,anual,0,referido,0
53,estandar,tarjeta_debito,3.0,9.0,3.0,mensual,2,referido,1
34,basico,,3.0,21.0,,mensual,1,web,1
26,premium,tarjeta_credito,0.0,19.0,8.0,mensual,1,,0
25,estandar,transferencia_bancaria,,20.0,,mensual,1,redes_sociales,0
10,basico,tarjeta_debito,1.0,11.0,0.0,mensual,2,referido,0
2,estandar,tarjeta_debito,3.0,21.0,5.0,mensual,1,call_center,0
6,estandar,efectivo,2.0,12.0,6.0,mensual,3,call_center,1
57,estandar,tarjeta_debito,2.0,6.0,1.0,anual,0,redes_sociales,0
25,estandar,tarjeta_credito,0.0,16.0,8.0,anual,2,,0
7,estandar,tarjeta_debito,0.0,50.0,7.0,mensual,1,redes_sociales,0
26,estandar,efectivo,1.0,18.0,4.0,anual,0,referido,1
58,premium,efectivo,,7.0,10.0,mensual,0,,1
37,basico,tarjeta_credito,1.0,6.0,6.0,anual,3,,0
31,basico,transferencia_bancaria,1.0,27.0,,mensual,1,redes_sociales,0
60,premium,efectivo,1.0,1.0,52.0,anual,-1,web,0
59,premium,tarjeta_credito,0.0,2.0,6.0,mensual,1,referido,0
41,basico,efectivo,2.0,15.0,1.0,mensual,2,,0
59,estandar,tarjeta_credito,2.0,7.0,10.0,mensual,2,call_center,0
52,basico,tarjeta_debito,2.0,0.0,9.0,mensual,2,referido,0
37,estandar,efectivo,1.0,24.0,4.0,anual,0,redes_sociales,0
0,estandar,efectivo,0.0,3.0,7.0,mensual,2,,1
42,premium,transferencia_bancaria,3.0,10.0,0.0,anual,0,call_center,0
8,basico,,0.0,19.0,10.0,mensual,3,referido,1
7,premium,efectivo,,100.0,4.0,anual,0,redes_sociales,0
6,basico,efectivo,,30.0,7.0,mensual,0,redes_sociales,0
44,basico,tarjeta_debito,1.0,21.0,8.0,anual,0,referido,0
0,basico,tarjeta_credito,0.0,27.0,0.0,mensual,3,,0
52,estandar,efectivo,1.0,25.0,8.0,mensual,1,call_center,0
16,estandar,tarjeta_debito,2.0,16.0,6.0,mensual,3,redes_sociales,1
48,estandar,tarjeta_credito,3.0,3.0,8.0,anual,2,call_center,1
48,estandar,transferencia_bancaria,2.0,0.0,8.0,mensual,2,redes_sociales,1
42,estandar,tarjeta_debito,2.0,7.0,10.0,mensual,2,redes_sociales,0
35,estandar,transferencia_bancaria,0.0,22.0,1.0,mensual,0,redes_sociales,0
44,estandar,tarjeta_debito,0.0,16.0,2.0,mensual,1,redes_sociales,0
18,estandar,,1.0,13.0,,mensual,0,web,0
3,premium,tarjeta_debito,3.0,,9.0,mensual,3,call_center,1
13,premium,,2.0,16.0,2.0,mensual,1,,0
34,basico,tarjeta_debito,3.0,15.0,10.0,anual,1,call_center,0
22,basico,transferencia_bancaria,3.0,2.0,10.0,mensual,1,,1
13,basico,tarjeta_credito,,30.0,7.0,mensual,3,redes_sociales,0
43,premium,efectivo,,30.0,10.0,mensual,3,referido,0
27,premium,transferencia_bancaria,2.0,,,mensual,2,web,0
27,basico,tarjeta_debito,2.0,,0.0,mensual,0,referido,0
54,estandar,transferencia_bancaria,2.0,18.0,1.0,mensual,1,call_center,0
38,premium,tarjeta_credito,1.0,0.0,8.0,mensual,3,call_center,1
23,estandar,efectivo,0.0,24.0,,mensual,0,redes_sociales,0
41,estandar,tarjeta_debito,2.0,13.0,8.0,mensual,1,web,0
28,estandar,efectivo,0.0,30.0,4.0,mensual,1,call_center,0
58,estandar,tarjeta_credito,1.0,11.0,3.0,mensual,0,web,0
57,estandar,tarjeta_debito,,30.0,2.0,mensual,1,redes_sociales,0
49,basico,transferencia_bancaria,,6.0,10.0,anual,1,call_center,0
21,premium,tarjeta_debito,3.0,12.0,8.0,anual,3,redes_sociales,0
10,premium,transferencia_bancaria,0.0,10.0,3.0,mensual,3,call_center,1
0,estandar,tarjeta_debito,3.0,19.0,9.0,mensual,1,referido,0
150,estandar,transferencia_bancaria,0.0,13.0,2.0,mensual,3,referido,0
9,estandar,transferencia_bancaria,0.0,2.0,1.0,mensual,1,referido,0
47,estandar,transferencia_bancaria,1.0,26.0,,mensual,1,referido,0
50,premium,efectivo,,,4.0,anual,1,call_center,0
20,basico,transferencia_bancaria,0.0,24.0,1.0,mensual,3,redes_sociales,0
6,estandar,tarjeta_credito,20.0,30.0,10.0,mensual,2,web,0
14,estandar,tarjeta_debito,2.0,10.0,7.0,mensual,0,web,1
56,basico,tarjeta_credito,3.0,27.0,10.0,mensual,3,call_center,1
18,estandar,tarjeta_credito,3.0,10.0,5.0,mensual,0,referido,1
4,estandar,tarjeta_credito,,24.0,5.0,mensual,2,call_center,0
39,estandar,tarjeta_debito,3.0,9.0,3.0,mensual,0,call_center,0
38,estandar,tarjeta_debito,0.0,6.0,7.0,mensual,1,redes_sociales,0
57,basico,efectivo,1.0,18.0,0.0,mensual,0,call_center,1
5,basico,tarjeta_debito,0.0,10.0,1.0,mensual,1,referido,0
35,estandar,transferencia_bancaria,2.0,7.0,8.0,mensual,2,redes_sociales,0
42,estandar,tarjeta_credito,1.0,29.0,3.0,mensual,1,redes_sociales,0
58,estandar,tarjeta_credito,-1.0,,7.0,anual,3,referido,0
50,basico,tarjeta_credito,1.0,-1.0,4.0,mensual,1,redes_sociales,0
58,estandar,tarjeta_debito,0.0,16.0,10.0,anual,0,web,0
59,estandar,tarjeta_credito,0.0,9.0,10.0,anual,0,web,0
21,basico,tarjeta_credito,3.0,17.0,7.0,mensual,1,call_center,0
44,estandar,efectivo,1.0,8.0,1.0,anual,0,referido,0
31,basico,efectivo,3.0,8.0,8.0,anual,2,referido,0
30,estandar,efectivo,2.0,-1.0,4.0,mensual,3,referido,1
59,estandar,efectivo,0.0,30.0,3.0,mensual,0,,0
54,estandar,transferencia_bancaria,0.0,27.0,0.0,anual,3,call_center,0
55,premium,transferencia_bancaria,3.0,5.0,4.0,mensual,0,referido,0
22,estandar,tarjeta_credito,2.0,2.0,0.0,mensual,1,call_center,0
24,estandar,tarjeta_debito,,13.0,4.0,anual,2,web,1
57,estandar,efectivo,3.0,30.0,,mensual,0,web,1
45,estandar,efectivo,1.0,26.0,4.0,mensual,0,referido,0
47,estandar,efectivo,0.0,20.0,2.0,mensual,0,redes_sociales,0
35,basico,tarjeta_debito,3.0,0.0,66.0,mensual,1,,1
14,basico,efectivo,2.0,26.0,2.0,mensual,2,web,1
8,premium,transferencia_bancaria,1.0,0.0,9.0,mensual,2,redes_sociales,1
56,basico,transferencia_bancaria,3.0,9.0,,mensual,3,redes_sociales,1
56,estandar,efectivo,1.0,27.0,4.0,anual,0,referido,0
20,premium,efectivo,0.0,10.0,,anual,3,call_center,0
30,basico,tarjeta_debito,2.0,12.0,10.0,anual,2,redes_sociales,0
4,basico,,2.0,7.0,9.0,mensual,0,redes_sociales,1
11,basico,transferencia_bancaria,,14.0,7.0,mensual,3,redes_sociales,1
3,estandar,transferencia_bancaria,0.0,9.0,,mensual,0,web,1
2,estandar,,3.0,10.0,7.0,mensual,0,referido,0
50,premium,tarjeta_debito,20.0,22.0,4.0,mensual,3,web,0
18,estandar,tarjeta_debito,3.0,7.0,0.0,mensual,3,,0
